Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX22,OUT027,106.10553812501021
FDC60,OUT013,104.6494871615866
NCE42,OUT049,99.39351431419352
NCK42,OUT049,100.67174806160169
DRE01,OUT017,107.12493058783505
FDE57,OUT018,100.61867736390434
DRK59,OUT019,53.081258943782835
FDB10,OUT027,111.94430688359884
FDQ25,OUT046,100.01093364931451
FDY26,OUT017,99.1763704046574
FDG28,OUT049,106.45726931458479
FDM14,OUT049,99.49018552671994
NCH29,OUT049,101.67223391526474
FDD48,OUT049,106.31181784268803
FDC17,OUT045,103.24905951724806
DRH49,OUT027,110.86780909283584
FDN44,OUT018,93.41264266939952
FDC29,OUT045,104.5291605084236
DRK01,OUT019,73.31927197308454
FDD48,OUT017,102.43564869521668
FDB59,OUT013,105.74716961268439
FDY45,OUT010,54.73593090584667
FDX60,OUT035,96.88181015460404
FDT09,OUT010,54.95085904302153
DRB24,OUT018,104.8054844343053
FDL13,OUT035,98.42123048333283
FDN16,OUT035,97.83813026716236
FDK57,OUT013,87.78494582580365
FDO22,OUT027,102.82414417229447
FDC57,OUT010,73.95093676365742
FDZ13,OUT027,110.29260352005977
FDW27,OUT013,98.08163891279249
FDX10,OUT049,104.83030160189956
FDY08,OUT018,93.46437344504906
FDA49,OUT017,102.48647091010399
FDC32,OUT018,100.8489918662639
FDO04,OUT035,97.09058825101154
NCZ54,OUT013,98.94904004870648
FDY40,OUT045,105.11446455369575
FDW36,OUT045,97.97312344320953
FDE11,OUT017,113.87659290207972
DRE37,OUT045,105.78033255325772
NCK19,OUT017,105.5239327736109
FDT19,OUT035,104.01605276659511
FDE56,OUT045,109.3521469664217
FDZ57,OUT010,55.36542988841574
FDB35,OUT035,112.1582801152408
FDF09,OUT010,56.97101056276725
FDO34,OUT046,97.55074126217771
FDA55,OUT046,107.82019869822577
NCM18,OUT035,100.68294992681525
FDJ20,OUT019,74.40487367510315
DRQ35,OUT019,50.820483637394055
FDG02,OUT013,104.09520909404108
NCU29,OUT018,98.91120437816774
FDL27,OUT027,102.99060765752002
NCA54,OUT035,97.40769858369752
FDJ32,OUT035,97.17392076095682
FDB21,OUT019,75.32589102519329
FDR46,OUT035,102.84213083581474
FDZ32,OUT046,102.86792170764143
DRF36,OUT017,100.66961038525818
NCU54,OUT017,103.80421421368776
NCI31,OUT017,101.14919198234712
DRA59,OUT035,108.68707129942929
NCC55,OUT045,96.56772576707635
FDE44,OUT018,99.696779502739
NCN26,OUT018,99.24834598013138
FDC11,OUT049,114.47725402027454
FDV24,OUT035,105.38554266018186
FDR40,OUT019,56.6097196699792
NCQ17,OUT049,107.2720333067201
FDC46,OUT045,107.47675848268655
NCM18,OUT046,100.2946398874755
FDK16,OUT046,102.37412983181756
FDI28,OUT017,99.70302113900378
FDS11,OUT018,92.42193335265401
DRD13,OUT046,104.52584942666844
FDL36,OUT035,93.17363997550194
FDI27,OUT013,102.21705134554851
FDJ53,OUT019,72.41431467527596
FDS44,OUT045,103.7407391185027
FDE28,OUT046,109.65439176026014
FDQ33,OUT018,92.19922429695777
FDB37,OUT017,103.83030577844197
FDQ31,OUT045,96.55385285783753
NCQ05,OUT046,100.44072883300221
FDE10,OUT013,103.5958182219218
FDF38,OUT017,102.37296425695824
FDE50,OUT019,59.5421259181263
DRG37,OUT010,56.97913834811746
NCH06,OUT049,98.68574217813867
FDY14,OUT045,99.5099409222988
FDO27,OUT017,100.13602406846024
FDQ19,OUT049,99.38209044605412
FDZ26,OUT019,74.9477279180714
FDN51,OUT013,97.10340436751974
FDK20,OUT035,97.68673770322793
FDD40,OUT018,102.33117194090153
DRI25,OUT018,103.5053838523653
FDH56,OUT017,101.10396212220598
FDI36,OUT027,110.26759210855793
DRH11,OUT018,100.19788911631034
NCV18,OUT017,103.80421421368776
DRI01,OUT049,103.20666336718085
DRE48,OUT049,103.20666336718085
FDS51,OUT035,94.44151033765017
FDM38,OUT017,102.5950759829937
FDB60,OUT027,112.91488469788416
FDY58,OUT035,99.21177476252183
FDY22,OUT045,103.74819955382294
FDF11,OUT027,119.94792456638858
FDZ51,OUT035,98.71822367505179
FDQ45,OUT017,94.76768002212346
FDF17,OUT035,102.922826327517
NCF31,OUT027,105.4732899793065
FDA37,OUT013,105.99466745907773
FDO51,OUT046,98.01818854400122
FDF34,OUT013,104.38767675564992
FDD57,OUT018,101.9448444299208
FDO37,OUT046,99.55037088022968
FDR49,OUT049,106.23264010997329
FDS39,OUT049,95.90527129580083
FDI48,OUT027,107.95449786920327
DRM35,OUT049,104.98283308704964
FDV57,OUT035,97.07134297035017
FDZ55,OUT013,100.31183948985154
FDI28,OUT035,101.83213565826165
FDS21,OUT045,94.82208415256626
FDT34,OUT013,98.06175751452939
DRI25,OUT035,101.31841264305095
FDT47,OUT010,55.5005186319626
DRH39,OUT045,108.81179405295018
NCD54,OUT045,96.40153185968012
FDU16,OUT027,102.79052023571533
NCW29,OUT045,98.27132811988572
FDV25,OUT027,104.33759741601894
FDM56,OUT035,96.94034071382103
FDZ04,OUT027,106.99371359480479
FDG59,OUT019,63.989100930937454
FDI56,OUT045,105.42133652548706
FDS33,OUT035,102.14013778490572
FDC23,OUT049,112.84714147764122
FDT11,OUT049,98.94898190428243
FDG17,OUT045,103.47397482220515
FDZ44,OUT045,99.09813695458905
FDJ52,OUT013,97.07717994234264
DRI23,OUT046,108.39771803172468
DRE15,OUT010,59.35574350874345
NCF07,OUT013,100.36776852427619
NCR29,OUT049,100.02695958614528
FDE44,OUT019,74.93074406985633
FDT23,OUT035,91.47655796481745
NCG06,OUT017,95.66970708626651
NCU41,OUT010,73.66502279555583
FDH46,OUT017,100.1191727424174
FDV31,OUT013,98.23430582509089
NCT41,OUT027,109.8554099043095
FDE22,OUT027,110.96765701113699
FDC26,OUT045,110.55346307516906
DRF51,OUT017,108.60684391866177
NCY53,OUT019,74.51287916222238
FDY21,OUT017,103.91059474624838
FDL27,OUT013,97.36743556197229
FDZ34,OUT049,107.54915092219284
NCF43,OUT010,74.96157087056676
FDC21,OUT035,105.41252303076413
FDL26,OUT013,91.5009298835638
FDT25,OUT010,73.05862264793075
NCR30,OUT046,93.80610405335271
DRL23,OUT019,57.60203375412814
NCR05,OUT049,100.02695958614528
NCE19,OUT018,94.61548298963304
FDY07,OUT035,100.61296754527864
FDB10,OUT017,100.87023142283782
FDP57,OUT013,97.42773919295496
FDU48,OUT019,76.02372503624188
FDH48,OUT035,102.43879869781456
FDO33,OUT035,100.89155134321035
NCU29,OUT045,98.27132811988572
FDW35,OUT046,101.42341094843164
FDH05,OUT010,72.46235320405349
FDP26,OUT049,103.55476368387006
DRG27,OUT035,109.10043709555917
FDQ33,OUT046,100.61160404459768
FDH20,OUT010,57.53026553371436
FDV14,OUT046,99.862160753015
DRD01,OUT046,106.52875766716241
NCI17,OUT049,106.73704029804368
FDF39,OUT010,58.191906588049285
FDX37,OUT046,102.6888038626131
NCX17,OUT035,107.16513600208057
FDN03,OUT013,97.10340436751974
NCS41,OUT010,73.66502279555583
FDH34,OUT045,99.24019302824296
NCX53,OUT018,98.91120437816774
FDY31,OUT046,102.91204910531839
FDD20,OUT017,102.78241895857639
FDE51,OUT045,109.45742721252599
FDV27,OUT046,98.99297076153826
FDF16,OUT035,108.38317327536512
FDZ02,OUT049,102.64487334968007
NCK05,OUT045,100.92822805354005
FDM12,OUT027,104.99178597596837
NCA05,OUT018,96.6495776509644
FDX33,OUT045,103.73831818520503
FDM25,OUT049,100.25601471819937
FDE41,OUT018,101.7118614970314
FDW14,OUT045,97.51507995452313
NCD30,OUT046,99.80363930220454
FDB23,OUT010,68.22041619364596
FDF45,OUT046,106.73210593330064
FDW20,OUT017,96.0955257530293
FDF47,OUT045,112.37721991695747
NCR05,OUT019,74.4647775276433
DRB01,OUT046,102.07854888274943
FDE36,OUT013,104.4145735065243
FDU56,OUT049,99.41151003899952
FDB23,OUT049,114.24657682400928
FDN48,OUT049,99.49018552671994
FDS43,OUT013,95.74225428406487
NCN05,OUT013,103.13626540226451
NCL53,OUT049,102.64240320690834
FDL56,OUT046,102.73363301496208
FDH17,OUT018,98.51202798719655
FDP37,OUT046,103.06169586856338
FDG09,OUT019,73.00035258483385
FDA55,OUT045,104.36751914454892
FDX31,OUT049,103.16560873552095
FDJ41,OUT045,96.35894936659955
DRC24,OUT045,101.45679061600127
FDQ21,OUT035,95.52894864046145
NCT54,OUT045,104.02102526952912
FDH08,OUT049,103.56944989383021
FDY38,OUT018,93.39469303836222
DRM11,OUT010,74.24220511439987
FDG32,OUT049,109.2371602008253
NCH18,OUT046,99.8046892023348
FDI20,OUT035,101.67462538737655
FDA33,OUT018,103.711600621188
FDN45,OUT013,96.8230424583055
FDT45,OUT010,73.20733862658989
FDR32,OUT035,104.58436001279482
FDA48,OUT017,110.83555495728311
FDN23,OUT017,95.06945564813014
NCR18,OUT035,97.01634386345651
FDD45,OUT046,109.59836260752591
FDI22,OUT018,97.63945600470585
FDT09,OUT013,96.87684822198183
DRC24,OUT027,112.25950202137828
FDT39,OUT046,97.48387263641317
FDX28,OUT045,105.35925397180716
FDA50,OUT018,100.94615977122923
FDT33,OUT027,102.00500956891811
FDQ60,OUT049,106.32277951883472
NCM19,OUT018,99.54543480601178
FDF40,OUT046,107.03685584504083
NCI30,OUT035,97.40542530409691
FDK34,OUT049,97.4165170504821
FDA38,OUT027,113.74988815314472
FDT02,OUT045,94.92145996924673
FDC11,OUT017,113.993889563239
FDD08,OUT046,107.11256622669522
NCS29,OUT046,100.44072883300221
DRI03,OUT010,58.845336830159965
FDK48,OUT035,97.66927830776231
FDM52,OUT049,98.90081594621104
FDP49,OUT035,97.8179268574299
DRA24,OUT046,106.52875766716241
NCJ43,OUT049,101.50426153171274
FDE11,OUT045,113.82668097031882
FDP01,OUT049,99.90339556628278
FDQ59,OUT018,92.78328460503506
FDA43,OUT019,75.32589102519329
FDL14,OUT017,96.56942781709027
FDV50,OUT010,73.8679842929045
FDT01,OUT027,108.88109530297174
NCC42,OUT035,99.81073746135343
FDO28,OUT046,90.9853641955304
FDD32,OUT019,53.429313489884116
FDV45,OUT035,96.52672277674145
NCW17,OUT019,55.86692676373544
NCJ17,OUT027,113.59180680524607
NCF18,OUT049,103.82729395454368
FDP01,OUT045,97.10205372896095
FDH24,OUT045,101.42299770422841
FDI38,OUT027,110.77446892587612
FDX03,OUT035,98.07557597341027
FDY28,OUT046,104.98709066125964
FDN34,OUT018,93.7233511818024
FDJ02,OUT045,97.67966659372141
FDW40,OUT019,74.97473766129525
FDX03,OUT017,96.61926518012258
FDE17,OUT027,113.36815073320128
FDT58,OUT046,102.01254759192119
FDI38,OUT013,102.23109684522717
FDW22,OUT035,97.07134297035017
FDS15,OUT027,104.1252992780454
NCX06,OUT013,100.43872759440161
DRK47,OUT035,103.06239772470805
FDC23,OUT027,120.7069361694254
FDM56,OUT010,72.48439921819954
FDP21,OUT046,98.31968520823803
FDP58,OUT046,100.61160404459768
FDA27,OUT019,60.313069451195226
FDK41,OUT019,71.78552457856654
NCH42,OUT046,99.8046892023348
FDG29,OUT045,101.82934535952995
FDW15,OUT018,93.8072689171103
FDD28,OUT018,103.23182933792019
FDQ37,OUT049,104.2306581833116
FDC23,OUT035,110.78420288629783
FDV13,OUT035,98.35829238594674
FDK33,OUT046,97.81959488539921
FDO33,OUT013,96.55690010637645
FDN21,OUT017,94.14641392839512
NCW06,OUT027,108.78982497625951
FDI38,OUT035,103.3503359500486
FDC21,OUT027,113.25939521492543
NCS05,OUT046,100.44072883300221
NCN53,OUT049,102.22191182809212
FDV40,OUT010,56.160776038950125
FDG60,OUT017,100.29712336692374
NCY30,OUT027,108.78982497625951
FDM40,OUT045,102.67564438444626
NCO30,OUT046,97.99128507605434
FDK10,OUT046,98.59063656673095
FDM36,OUT045,97.44488325212063
FDN10,OUT013,97.53402617883637
FDM46,OUT018,92.32732164366081
FDX50,OUT049,96.71753142073491
FDP33,OUT045,100.47642115163866
FDO12,OUT045,96.36007887740445
FDC28,OUT013,105.52796197778083
FDO31,OUT045,96.45174792916583
FDX45,OUT035,104.31266695155054
FDV21,OUT049,103.73159714055508
FDH04,OUT049,105.0158719113351
NCG54,OUT013,88.8002639410057
FDO13,OUT046,99.55037088022968
FDA09,OUT027,114.85505997753113
FDC38,OUT017,110.34526233102514
NCO42,OUT046,97.99128507605434
FDL45,OUT049,97.4165170504821
NCK31,OUT013,103.93088079416403
FDM39,OUT017,95.1838245573671
FDC22,OUT010,73.37273952905547
FDF46,OUT046,106.50150256096215
FDQ37,OUT045,103.31405858127768
FDH41,OUT010,73.9576058783048
FDQ04,OUT046,101.389687171979
NCQ02,OUT027,108.78982497625951
FDJ57,OUT027,103.12721755185946
NCE07,OUT049,99.39351431419352
FDE56,OUT013,102.81367945230976
FDI20,OUT049,103.56944989383021
FDK36,OUT018,93.96295380583713
FDP08,OUT027,105.80990637502606
FDF44,OUT017,102.38630155569739
NCU53,OUT017,96.83814900426823
FDF47,OUT035,112.84103512141428
FDS55,OUT010,74.19153758936217
FDZ52,OUT010,73.92154900486692
FDL04,OUT018,91.52413915153676
NCM26,OUT035,99.76387085859977
FDX43,OUT049,106.53697000637382
FDP52,OUT049,99.12780534900062
DRK49,OUT045,99.78133934391441
FDE38,OUT013,104.86075712956638
DRF13,OUT035,101.31841264305095
FDK41,OUT010,71.30829021860895
FDJ04,OUT027,107.48198420592767
FDZ44,OUT018,96.79590278205444
FDS11,OUT013,95.93425461386947
FDA55,OUT049,107.3763291383736
NCW53,OUT046,100.44072883300221
FDB49,OUT027,114.26470803523667
FDD23,OUT017,112.13012263200228
NCV42,OUT045,95.86477071365151
NCZ29,OUT018,93.01443047522521
FDQ26,OUT013,96.3616337618668
FDV08,OUT017,95.44569680101903
FDC53,OUT049,106.84521640987322
FDV58,OUT010,73.88244532331468
NCP02,OUT019,57.828140776851654
DRI37,OUT045,105.78033255325772
FDQ12,OUT049,98.8803953138932
FDE33,OUT046,107.25463098555453
FDX27,OUT045,105.41297390346423
FDM22,OUT017,94.87109454873828
NCH30,OUT019,74.85708112582088
FDC04,OUT017,102.48647091010399
FDO38,OUT046,91.2336654386062
FDV52,OUT027,107.28703613501442
FDB32,OUT013,105.65857097343068
FDV43,OUT018,92.03886107387227
FDI24,OUT018,95.53087461319495
FDR40,OUT017,95.06193875750462
FDW02,OUT049,99.99350034495922
FDE44,OUT049,110.17830818013076
FDL38,OUT046,100.670722090581
NCT54,OUT010,73.5733424166579
DRJ39,OUT010,58.845336830159965
FDW55,OUT049,101.7775915196989
DRF13,OUT019,57.6772502674296
NCW17,OUT049,100.02695958614528
FDP13,OUT035,103.1355103626208
FDS08,OUT018,92.70005450220256
NCP17,OUT035,99.93723312116087
NCO53,OUT035,107.8583152649585
FDH19,OUT045,98.9359020535272
FDJ04,OUT017,102.22637084624934
FDG10,OUT049,104.92772796670785
FDA40,OUT010,73.36494713506197
FDI53,OUT045,106.04340267350845
FDU09,OUT010,73.1140971329216
FDK60,OUT045,104.2885771164465
FDR43,OUT017,103.4607139081453
FDW22,OUT017,95.62979338684568
DRP47,OUT010,74.2901648801861
DRG48,OUT010,56.97913834811746
FDA14,OUT035,103.84523145825092
FDU49,OUT013,96.34250120502
FDK28,OUT045,96.12730833804662
FDT19,OUT046,103.61501416955939
NCQ42,OUT045,95.86477071365151
FDD03,OUT045,99.88127382784745
NCM53,OUT013,103.01016781173784
NCX53,OUT045,98.27132811988572
FDV14,OUT027,103.79696495688745
NCZ54,OUT017,101.76437675164424
FDB39,OUT013,105.9602840960777
DRC24,OUT046,104.93514936960375
FDY36,OUT013,98.54557060561069
FDN01,OUT035,89.84187043999094
DRH25,OUT046,103.63345551054083
FDV08,OUT046,99.7694255552369
NCP53,OUT049,100.02695958614528
FDU52,OUT010,55.20726115992521
NCI42,OUT045,98.44937343350449
FDZ14,OUT035,100.76680240074944
FDF11,OUT046,113.57189156876122
FDQ13,OUT018,93.81668004191287
FDO32,OUT010,72.26291394781136
DRJ37,OUT018,103.5053838523653
FDY43,OUT046,105.48236945979305
NCT41,OUT017,96.83814900426823
NCV17,OUT045,98.27132811988572
FDM04,OUT027,104.53921943332602
DRB48,OUT018,104.51662460297504
FDM24,OUT013,95.58073522717423
FDT37,OUT049,97.81292498856149
NCO05,OUT010,55.34845817870758
FDL13,OUT046,100.670722090581
FDL15,OUT017,93.63916702578237
FDB11,OUT018,113.01099413119027
FDL14,OUT019,57.70971227377942
FDY10,OUT019,73.73932679828289
FDJ40,OUT049,99.90222494813133
NCW18,OUT046,97.9815803367512
NCY06,OUT013,100.43872759440161
DRE13,OUT018,104.39668547570733
FDA26,OUT045,99.90187801557887
NCE19,OUT010,74.96157087056676
FDE33,OUT035,104.8594686532677
DRL59,OUT027,112.02893988222408
FDY07,OUT046,102.91204910531839
FDF57,OUT018,100.60880345143308
FDM58,OUT035,92.02029831139765
FDP26,OUT027,106.72619799493636
FDY32,OUT046,105.48236945979305
FDD51,OUT010,74.31488865373011
FDU22,OUT018,93.76409137321292
FDZ49,OUT018,93.41811790347533
NCI42,OUT017,97.70216223682682
FDT04,OUT027,107.62845837269724
NCU41,OUT045,98.27132811988572
FDS56,OUT045,95.96811379288437
NCN42,OUT017,97.34317448858404
FDK34,OUT046,97.81959488539921
FDB03,OUT017,110.77952185726764
DRJ25,OUT035,106.21716053167728
FDT25,OUT027,103.52051755447731
FDN20,OUT013,96.92695294295693
FDP09,OUT013,97.2659494883833
FDM20,OUT019,56.14162577669363
NCG55,OUT046,99.8046892023348
NCP14,OUT045,104.69405541189973
NCH06,OUT046,97.87051379763516
FDV52,OUT013,96.44538412025419
NCL07,OUT035,99.4247230334575
DRJ11,OUT027,113.35599218995182
DRO59,OUT013,104.80166253857054
FDW15,OUT010,74.75892072997543
NCQ30,OUT035,97.01634386345651
NCN54,OUT019,55.84896646570996
FDY01,OUT027,110.33250360771565
FDX39,OUT035,99.2996079661382
FDH53,OUT027,110.72971832787104
FDA57,OUT035,102.4502580863849
NCC07,OUT010,54.82677817087967
FDU28,OUT013,96.11580727593345
FDK36,OUT010,57.41943349371563
FDR36,OUT018,93.87346634743001
NCQ17,OUT035,107.16513600208057
FDS28,OUT019,73.72240609271047
FDE08,OUT045,102.54839853713324
FDU22,OUT046,102.34797359595905
FDG41,OUT045,100.5860055634658
FDO31,OUT010,55.500448408400075
FDM21,OUT019,71.90166578076544
FDU40,OUT017,94.206634794738
FDV36,OUT018,93.09349731607865
FDT10,OUT027,102.2917634905535
FDX38,OUT045,100.05300963330698
NCU30,OUT027,108.78982497625951
NCV06,OUT049,97.57784177513193
FDT16,OUT035,96.56230798751896
NCP41,OUT027,109.8554099043095
FDZ56,OUT017,98.01957412956496
FDC22,OUT035,108.78055075099903
FDU10,OUT035,95.59124613276344
FDS46,OUT045,94.31593666292642
FDO08,OUT049,99.50796712925738
NCV42,OUT018,98.47641172196509
FDP33,OUT035,100.89155134321035
FDJ12,OUT046,100.91319880533565
FDH04,OUT045,102.0725943760387
NCU54,OUT013,101.5465978270234
FDO36,OUT010,73.23510146872079
FDT37,OUT027,103.27155193528604
FDD14,OUT010,73.72805377715297
FDA16,OUT013,105.24071431944267
NCS42,OUT019,74.37936275692618
FDP10,OUT019,71.68193689505648
FDQ28,OUT049,99.08536329765461
FDK57,OUT010,57.34940337383647
FDK02,OUT013,97.6598585879415
FDW47,OUT018,94.20790274012035
NCC42,OUT018,97.01922728229998
FDQ37,OUT018,92.1039556260374
FDL40,OUT046,99.30997292315837
DRE13,OUT010,57.47362866263234
FDQ34,OUT027,105.8142084477383
NCB54,OUT046,102.09166786965127
FDS48,OUT049,97.78624716938452
FDO15,OUT045,94.76694677073279
NCT30,OUT013,91.25481731579819
FDU49,OUT027,103.8562765246219
FDE21,OUT046,105.94146920395492
FDS49,OUT019,73.00928216190391
FDT38,OUT027,102.48910675850176
FDZ01,OUT045,100.1453755215671
FDC41,OUT035,110.50024534815829
DRG13,OUT010,56.97913834811746
NCZ42,OUT018,98.47641172196509
NCM07,OUT045,98.72632801377058
NCV17,OUT018,98.91120437816774
DRK39,OUT035,103.62931375998717
FDS37,OUT018,92.85876488758768
FDV12,OUT019,77.94567258082776
NCG19,OUT018,94.61548298963304
FDS51,OUT013,96.53412021899088
NCO14,OUT046,98.04787243032038
FDC38,OUT046,110.4195605118721
FDN15,OUT046,97.51961630454979
NCH42,OUT013,100.64036647819994
FDQ22,OUT046,97.71299986138874
FDC05,OUT013,104.35612824952577
FDZ31,OUT013,97.36943905473053
DRJ23,OUT049,105.42082752211746
FDC52,OUT035,106.32986575864035
DRD12,OUT010,75.14646298615205
FDV55,OUT017,95.83888789986858
FDD32,OUT046,108.44010820957928
FDR01,OUT049,99.61704639371274
FDY08,OUT019,75.57256044274199
FDQ45,OUT045,95.21669918184428
DRN11,OUT027,114.49854767059007
NCS05,OUT018,98.91120437816774
FDY32,OUT035,105.8905665087175
NCD31,OUT045,96.56772576707635
NCE06,OUT049,103.82729395454368
NCP14,OUT046,103.64222157619788
NCF18,OUT019,74.93938301281536
FDF14,OUT018,100.7540401884356
FDB22,OUT017,107.91381811846387
NCH54,OUT049,92.74821173826267
FDU27,OUT035,103.23418239227843
FDS58,OUT027,102.2917634905535
NCU29,OUT035,99.45151153606577
FDJ57,OUT013,97.28826919317245
FDL56,OUT049,103.77089360694107
FDH60,OUT035,105.90036899211853
FDN24,OUT018,92.95108732231138
FDD02,OUT017,103.07599609367286
FDP15,OUT017,99.08634171147045
FDB28,OUT027,117.04446748338603
DRC49,OUT045,101.45679061600127
NCG30,OUT018,94.61548298963304
FDJ14,OUT049,100.49750238832877
FDL52,OUT045,96.86750926040773
NCG19,OUT027,108.90855859528668
NCN41,OUT035,102.12012542321358
FDW22,OUT013,97.98466752806233
FDI02,OUT013,101.96619228208226
FDV51,OUT045,95.23636066797381
FDV48,OUT046,100.3581826566185
NCL17,OUT019,74.58244951703581
FDP46,OUT045,88.9952513785181
FDU10,OUT045,94.59666786334755
FDT37,OUT010,54.77482675272662
FDI27,OUT035,103.3361381680347
FDN51,OUT046,98.28831739756372
FDW07,OUT035,103.93248041333841
FDN45,OUT049,101.73846814245967
DRN37,OUT027,113.63907160226084
DRF48,OUT049,103.20666336718085
FDP38,OUT019,55.92355125386247
NCX18,OUT027,108.78982497625951
FDK45,OUT018,94.31056346844555
FDZ37,OUT049,102.22201189519178
FDS50,OUT018,92.15445641109353
NCR54,OUT018,97.9908847663515
NCS17,OUT035,96.80476254140501
FDV31,OUT046,103.70568565410899
DRE27,OUT017,108.60684391866177
FDN60,OUT013,97.51468794129183
FDK26,OUT013,97.37325791462908
FDX37,OUT018,96.11691927407435
FDW31,OUT046,101.26496460024046
FDX26,OUT018,94.72358149648134
DRL49,OUT019,73.01339737785335
FDU49,OUT017,95.60811294491617
FDY58,OUT046,101.47915312004011
FDN03,OUT045,95.0282059991711
NCV06,OUT010,53.908996108865196
FDH53,OUT045,102.17814456546725
FDG31,OUT018,101.21318006556947
NCC06,OUT045,96.56772576707635
FDS13,OUT049,106.23264010997329
FDP16,OUT035,96.82371800037133
FDA35,OUT013,105.50946616907973
DRP47,OUT018,99.44266964298545
FDY28,OUT010,73.4158303346581
FDY20,OUT035,100.91497096739415
NCH30,OUT017,95.66970708626651
NCR29,OUT019,74.4647775276433
NCP05,OUT013,101.37473617890636
NCF30,OUT019,74.93938301281536
FDA08,OUT035,105.19333370901529
FDN51,OUT027,103.13154425154241
FDH12,OUT046,108.62862300497926
FDY39,OUT017,97.82530514015393
NCO53,OUT045,107.47664043504345
FDB40,OUT046,108.1280265798171
FDH02,OUT049,105.64131755323368
FDY11,OUT027,106.09884016619974
FDQ09,OUT019,71.68193689505648
FDP16,OUT013,96.81034617103003
NCF55,OUT018,96.61696896179802
FDY09,OUT027,105.66570122827217
FDY39,OUT045,98.26684553157003
NCU53,OUT049,100.02695958614528
NCT41,OUT049,100.02695958614528
FDJ45,OUT046,90.63738989257
FDR28,OUT013,96.13636064902433
FDN08,OUT013,95.57171999561471
FDJ07,OUT049,97.3517652432867
FDZ09,OUT027,109.34756369007138
FDQ14,OUT017,94.67324877827096
FDY12,OUT027,110.3988055540328
FDK57,OUT046,91.37669077379472
FDD20,OUT049,106.67158304747306
FDS36,OUT018,91.99361333811855
FDI40,OUT049,109.43905473270478
FDJ40,OUT045,97.10091561022732
FDE08,OUT013,104.5621455479941
DRK01,OUT013,105.83119977270647
FDC58,OUT049,105.29099838671293
FDE50,OUT046,106.87921632578937
FDX48,OUT035,100.32503276839198
DRM35,OUT018,102.89410909105965
FDG41,OUT013,102.61303036969797
FDB52,OUT046,106.80427024254666
FDV19,OUT045,97.42263057168196
DRG48,OUT017,100.66961038525818
FDI26,OUT013,102.40531658120163
FDU11,OUT019,74.15074141679797
FDF59,OUT019,82.21024640177548
FDR07,OUT049,99.0224185524407
NCE06,OUT017,102.86416650492968
FDE10,OUT046,107.87584602479085
NCO55,OUT046,104.38375612735504
FDZ13,OUT013,98.20359520376353
FDT50,OUT017,102.38610985189224
FDH12,OUT010,75.77136918156009
FDD21,OUT045,104.96775998298533
NCM05,OUT013,103.06484474889021
FDK04,OUT013,97.07717994234264
FDN33,OUT017,99.84315685478738
NCM18,OUT010,74.47145411476907
DRC25,OUT049,104.50304771305426
FDT47,OUT017,95.14421005679027
FDD45,OUT027,115.44280347150504
NCD07,OUT018,96.95241654257104
NCY54,OUT010,73.62087584594485
FDL12,OUT049,105.2137397378247
FDL02,OUT017,102.41793286931477
FDC60,OUT035,112.17564995762463
FDR37,OUT017,95.6286607007855
FDY16,OUT017,104.18882965950567
FDU26,OUT045,95.87702853262951
FDN24,OUT013,97.51468794129183
FDH44,OUT013,101.92589711821007
FDE23,OUT010,81.10405494779756
FDW60,OUT017,97.64465328675936
FDQ55,OUT049,99.28096170153574
FDV32,OUT027,107.12827691543646
FDV03,OUT010,75.48841810921324
FDY14,OUT010,73.96796206140786
NCL55,OUT027,109.95880208081842
DRF25,OUT017,100.66961038525818
FDX03,OUT046,100.31724684744793
FDF40,OUT045,103.60903042584512
FDX24,OUT010,57.91564546711288
FDA25,OUT049,108.03115396726461
FDH21,OUT018,99.50640295277684
FDB47,OUT010,74.53966595577344
FDT34,OUT019,73.13325369426872
FDS39,OUT010,53.847302420032314
NCU05,OUT046,100.44072883300221
FDE02,OUT049,110.26058714003786
FDL25,OUT035,103.94498382808624
FDC50,OUT049,111.51452019767571
FDZ32,OUT049,102.44425212016924
FDV14,OUT045,96.72665974044972
FDR07,OUT045,96.69276757979796
FDB26,OUT049,107.68290141275281
NCR50,OUT045,95.86477071365151
FDP01,OUT018,93.05018536300864
FDH57,OUT045,100.66632881203383
FDM60,OUT027,104.99178597596837
FDA45,OUT017,107.91381811846387
FDU55,OUT017,94.5813672039519
FDH40,OUT035,101.55808698278824
FDG40,OUT019,58.119320231740346
FDT12,OUT049,98.94898190428243
DRL59,OUT045,102.04047279581839
FDT47,OUT018,92.07095565005358
FDI60,OUT017,99.25908093319944
DRF51,OUT027,115.17661468402281
NCK31,OUT049,101.45360800182003
FDB08,OUT045,103.08937891255229
FDM44,OUT035,96.94034071382103
FDD46,OUT018,100.74379891493037
FDR27,OUT019,75.62802669490004
FDV56,OUT010,56.525980237831185
FDM02,OUT049,92.68251926921542
FDU45,OUT018,93.2313853674894
FDZ10,OUT017,97.18293158881085
NCK31,OUT010,54.90571857587114
FDR27,OUT035,102.9554483471761
FDF33,OUT013,104.20507153010581
FDJ36,OUT046,104.8918733389404
FDP33,OUT049,101.45895263304709
FDG17,OUT046,106.89737474362808
FDG47,OUT027,118.71837168541842
NCW29,OUT046,100.44072883300221
DRH59,OUT017,101.72304742573165
FDR32,OUT017,102.97114483930596
FDP48,OUT035,97.8179268574299
